;;;;;;;;;
C;1.03.44;Fornitura e posa in opera di elettrovalvola a membrana in resina sintetica o in PV C antiurto con solenoide bistabile a 9 V. per sistemi a batteria avente le seguenti caratteristiche:;;;;;;;
;;- Installazione in linea o ad angolo.;;;;;;;
;;- Pressione massima di esercizio 10 ATM.;;;;;;;
;;- Filtro sulla membrana.;;;;;;;
;;- Regolatore di flusso.;;;;;;;
;;- Comando di apertura manuale direttamente sul solenoide senza fuoriuscita di acqua all'esterno.;;;;;;;
;;- Dispositivo di apertura e chiusura lenta contro il colpo d'ariete.;;;;;;;
;;Resa in opera completa  di valvola a sfera di parzializzazione in PVC con bocchettone a tre pezzi  con o-ring e raccordo a bocchettone a tre pezzi, compreso solenoide bistabile 9 V. e completo dei collegamenti elettrici tramite connettori resinati   e quanto altro accorre per dare il lavoro eseguito in perfetta regola d’arte.  ;;;;;;;
C;1.03.44.a;"A)  Elettrovalvola in linea 1"" –  Portata max. 150 l/min.";cad;€ 191,26;;;;;
C;1.03.44.b;"B)  Elettrovalvola in linea/ angolo diametro 1 ½"" –  Portata max. 380 l/min.";cad;€ 383,78;;;;;
C;1.03.44.c;"C)  Elettrovalvola in linea/ angolo diametro 2"" –  Portata max. 600 l/min.";cad;€ 516,22;;;;;
;;;;;;;;;
C;1.03.45;Fornitura di elettrovalvola a membrana in resina sintetica o in PV C antiurto con solenoide bistabile a 9 V. per sistemi a batteria avente le seguenti caratteristiche:;;;;;;;
;;- Installazione in linea o ad angolo.;;;;;;;
;;- Pressione massima di esercizio 10 ATM.;;;;;;;
;;- Filtro sulla membrana.;;;;;;;
;;- Regolatore di flusso.;;;;;;;
;;- Comando di apertura manuale direttamente sul solenoide senza fuoriuscita di acqua all'esterno.;;;;;;;
;;- Dispositivo di apertura e chiusura lenta contro il colpo d'ariete.;;;;;;;
C;1.03.45.a;"A)  Elettrovalvola in linea 1"" –  Portata max. 150 l/min.";cad;€ 106,30;;;;;
C;1.03.45.b;"B)  Elettrovalvola in linea/ angolo diametro 1 ½"" –  Portata max. 380 l/min.";cad;€ 239,85;;;;;
C;1.03.45.c;"C)  Elettrovalvola in linea/ angolo diametro 2"" –  Portata max. 600 l/min.";cad;€ 329,55;;;;;
;;;;;;;;;
C;1.03.46;Fornitura di solenoide bi-stabile per sistema a batteria idoneo per il montaggio su elettrovalvole con bobina alimentata da corrente continua in bassa tensione.;;;;;;;
;;Caratteristiche tecniche:;;;;;;;
;;- filtro antisporco incluso.;;;;;;;
;;- fornitura con 2 cavi elettrici di 60 cm di lunghezza e 0,75 mmq di sezione.;;;;;;;
;;- apertura manuale dell'elettrovalvola con rotazione del solenoide di ¼ di giro.;;;;;;;
C;1.03.46.a;A) Solenoide bistabile;cad;€ 75,77;;;;;
;;;;;;;;;
C;1.03.47;Fornitura e posa in opera di  sensore per la pioggia in grado di  interrompere, in modo del tutto automatico, il programma irriguo a partire dal ciclo successivo alla pioggia, e di ripristinarlo in seguito all’evaporazione dell’acqua nella vaschetta di raccolta.;;;;;;;
;;Il sensore dovrà garantire la  possibilità  di  variare la soglia minima di intervento mediante lo spostamento di un cursore mobile.;;;;;;;
;;Reso in opera completo di cavo elettrico.  ;;;;;;;
C;1.03.47.a;A) Sensore pioggia  ;cad;€ 178,42;;;;;
;;;;;;;;;
C;1.03.48;Fornitura di un sensore per la pioggia in grado di  interrompere, in modo del tutto automatico, il programma irriguo a partire dal ciclo successivo alla pioggia, e di ripristinarlo in seguito all’evaporazione dell’acqua nella vaschetta di raccolta.;;;;;;;
;;Il sensore dovrà garantire la  possibilità  di  variare la soglia minima di intervento mediante lo spostamento di un cursore mobile. ;;;;;;;
C;1.03.48.a;A) Sensore pioggia  ;cad;€ 78,75;;;;;
;;;;;;;;;
;;ELETTROVALVOLE;;;;;;;
C;1.03.49;Fornitura e posa in opera di elettrovalvola a membrana in resina sintetica o in PVC  antiurto avente le seguenti caratteristiche:;;;;;;;
;;- Solenoide monoblocco a bassa potenza ed a bassa tensione (24 V) con posizione di spurgo .;;;;;;;
;;- Installazione in linea o ad angolo.;;;;;;;
;;- Pressione massima di esercizio 10 ATM.;;;;;;;
;;- Filtro sulla membrana.;;;;;;;
;;- Regolatore di flusso.;;;;;;;
;;- Comando di apertura manuale direttamente sul solenoide senza fuoriuscita di acqua all'esterno.;;;;;;;
;;- Dispositivo di apertura e chiusura lenta contro il colpo d'ariete.;;;;;;;
;;. Resa in opera completa  di valvola a sfera di parzializzazione in PVC con bocchettone a tre pezzi  con o-ring e raccordo a bocchettone a tre pezzi, compreso solenoide bistabile 24 V. e completo dei collegamenti elettrici tramite connettori resinati  e quanto altro accorre per dare il lavoro eseguito in perfetta regola d’arte. ;;;;;;;
C;1.03.49.a;"A)  ELETTROVALVOLA  Diam.  1"" – Att.FF –  Portata max. 150 l/min.";cad;€ 222,44;;;;;
C;1.03.49.b;"B)  ELETTROVALVOLA  Diam.  1 ½"" – Att.FF –  Portata max. 380 l/min.";cad;€ 331,30;;;;;
C;1.03.49.c;"C)  ELETTROVALVOLA  Diam.  2"" – Att.FF –  Portata max. 600 l/min.";cad;€ 460,09;;;;;
C;1.03.49.d;"D)  ELETTROVALVOLA  Diam.  3"" – Att.FF –  Portata max. 1000 l/min.";cad;€ 1 159,75;;;;;
;;;;;;;;;
C;1.03.50;Fornitura di elettrovalvola a membrana in resina sintetica o in PVC  antiurto avente le seguenti caratteristiche:;;;;;;;
;;- Solenoide monoblocco a bassa potenza ed a bassa tensione (24 V) con posizione di spurgo .;;;;;;;
;;- Installazione in linea o ad angolo.;;;;;;;
;;- Pressione massima di esercizio 10 ATM.;;;;;;;
;;- Filtro sulla membrana.;;;;;;;
;;- Regolatore di flusso.;;;;;;;
;;- Comando di apertura manuale direttamente sul solenoide senza fuoriuscita di acqua all'esterno.;;;;;;;
;;- Dispositivo di apertura e chiusura lenta contro il colpo d'ariete.  ;;;;;;;
C;1.03.50.a;"A)  ELETTROVALVOLA  Diam.  1"" – Att.FF –  Portata max. 150 l/min.";cad;€ 136,00;;;;;
C;1.03.50.b;"B)  ELETTROVALVOLA  Diam.  1 ½"" – Att.FF –  Portata max. 380 l/min.";cad;€ 189,87;;;;;
C;1.03.50.c;"C)  ELETTROVALVOLA  Diam.  2"" – Att.FF –  Portata max. 600 l/min.";cad;€ 276,10;;;;;
C;1.03.50.d;"D)  ELETTROVALVOLA  Diam.  3"" – Att.FF –  Portata max. 1000 l/min.";cad;€ 591,63;;;;;
;;;;;;;;;
;;IRRIGATORI STATICI;;;;;;;
C;1.03.51;Fornitura e posa in opera di irrigatore statico da sottosuolo, delle migliori marche, avente le seguenti caratteristiche:;;;;;;;
;;- Corpo in ABS.;;;;;;;
;;- Molla di richiamo in acciaio inox.;;;;;;;
;;- Testine regolabili in ABS e  intercambiabili, con portata proporzionale a settori fissi o ad angolo variabile.;;;;;;;
;;- Filtro estraibile dall'alto.;;;;;;;
;;- Guarnizione autopulente  incorporata nel coperchio per la pulizia del canotto e per evitare fuoriuscite di acqua e        cadute di pressione durante il sollevamento ed il rientro della testina.  ;;;;;;;
;; - Attacco inferiore ½” femmina;;;;;;;
;;- Valvola di ritegno incorporata .;;;;;;;
;;- Portata da 0,3 a 16 litri/minuto.;;;;;;;
;;- Pressione di esercizio consigliata da 1,4 a 3,5 BAR.;;;;;;;
;;- Escursione della torretta : 10 cm.;;;;;;;
;;- completo di testina;;;;;;;
;;- Raggio di funzionamento compreso tra 1,0 e 5,5 m (al variare delle testine).;;;;;;;
;;Reso in opera completo di presa a staffa raccordo antivandalo , giunto flessibile, indispensabile per il perfetto livellamento  degli irrigatori al suolo, compreso di picchettamento ed intercettazione della rete idrica e collaudo. ;;;;;;;
C;1.03.51.a;A)   IRRIGATORE  STATICO ;cad;€ 73,44;;;;;
;;;;;;;;;
C;1.03.52;Fornitura di irrigatore statico da sottosuolo, delle migliori marche, avente le seguenti caratteristiche:;;;;;;;
;;- Corpo in ABS.;;;;;;;
;;- Molla di richiamo in acciaio inox.;;;;;;;
;;- Testine regolabili in ABS e  intercambiabili, con portata proporzionale a settori fissi o ad angolo variabile.;;;;;;;
;;- Filtro estraibile dall'alto.;;;;;;;
;;- Guarnizione autopulente  incorporata nel coperchio per la pulizia del canotto e per evitare fuoriuscite di acqua e        cadute di pressione durante il sollevamento ed il rientro della testina.  ;;;;;;;
;; - Attacco inferiore ½” femmina;;;;;;;
;;- Valvola di ritegno incorporata .;;;;;;;
;;- Portata da 0,3 a 16 litri/minuto.;;;;;;;
;;- Pressione di esercizio consigliata da 1,4 a 3,5 BAR.;;;;;;;
;;- Escursione della torretta : 10 cm.;;;;;;;
;;- completo di testina;;;;;;;
;;- Raggio di funzionamento compreso tra 1,0 e 5,5 m (al variare delle testine). ;;;;;;;
C;1.03.52.a;A)   IRRIGATORE  STATICO ;cad;€ 22,37;;;;;
;;;;;;;;;
;;IRRIGATORI DINAMICI;;;;;;;
C;1.03.53; Fornitura e posa in opera di irrigatore da sottosuolo,delle migliori marche,con movimento a turbina lubrificata ad acqua modello a cerchio intero e settore variabile avente le seguenti caratteristiche:;;;;;;;
;;- Carter ed interno in ABS, molla in acciaio inox.;;;;;;;
;;- Attacco inferiore ½” femmina.;;;;;;;
;;- Guarnizione autopulente multifunzione per la pulizia del canotto e per evitare fuoriuscite di acqua.;;;;;;;
;;- Vite di regolazione per la riduzione della gittata fino al 25%.;;;;;;;
;;- Regolazione del settore dall’alto con un semplice cacciavite piatto con verifica rapida del settore impostato, la regolazione potrà essere effettuata sia con irrigatore fermo che funzionante.;;;;;;;
;;- Kit di  boccagli in dotazione: con angolo di traiettoria 25° e  con angolo di 10°.;;;;;;;
;;- Statore a regolazione automatica che consente il cambio del boccaglio senza altra regolazione.;;;;;;;
;;- Altezza di sollevamento 10 cm.;;;;;;;
;;-  Dispositivo a settore variabile da 40° a 360° (cerchio intero con ritorno).;;;;;;;
;;- Valvola di ritegno   che mantenga una colonna d’acqua di 2,1 m.;;;;;;;
;;- Portata: tra 2,0 e 17,3 litri/minuto.;;;;;;;
;;- Prevalenza: 1,7 – 3,8 BAR.;;;;;;;
;;- Raggio di funzionamento: compreso tra 4,6 e 10,7 m.;;;;;;;
;;- Raggio minimo agendo sulla vite riduttrice superiore: m 3,4;;;;;;;
;;- Altezza: 16,8 cm.;;;;;;;
;;- Superficie esposta: 2,9 cm.;;;;;;;
;;Reso in opera completo di presa a staffa raccordo antivandalo , giunto flessibile, indispensabile per il perfetto livellamento  degli irrigatori al suolo, compreso di picchettamento ed intercettazione della rete idrica e collaudo ;;;;;;;
C;1.03.53.a;A)   IRRIGATORE DINAMICO ;cad;€ 100,60;;;;;
;;;;;;;;;
C;1.03.54;Fornitura di irrigatore da sottosuolo,delle migliori marche,con movimento a turbina lubrificata ad acqua modello a cerchio intero e settore variabile avente le seguenti caratteristiche:;;;;;;;
;;- Carter ed interno in ABS, molla in acciaio inox.;;;;;;;
;;- Attacco inferiore ½” femmina.;;;;;;;
;;- Guarnizione autopulente multifunzione per la pulizia del canotto e per evitare fuoriuscite di acqua.;;;;;;;
;;- Vite di regolazione per la riduzione della gittata fino al 25%.;;;;;;;
;;- Regolazione del settore dall’alto con un semplice cacciavite piatto con verifica rapida del settore impostato, la regolazione potrà essere effettuata sia con irrigatore fermo che funzionante.;;;;;;;
;;- Kit di  boccagli in dotazione: con angolo di traiettoria 25° e  con angolo di 10°.;;;;;;;
;;- Statore a regolazione automatica che consente il cambio del boccaglio senza altra regolazione.;;;;;;;
;;- Altezza di sollevamento 10 cm.;;;;;;;
;;-  Dispositivo a settore variabile da 40° a 360° (cerchio intero con ritorno).;;;;;;;
;;- Valvola di ritegno   che mantenga una colonna d’acqua di 2,1 m.;;;;;;;
;;- Portata: tra 2,0 e 17,3 litri/minuto.;;;;;;;
;;- Prevalenza: 1,7 – 3,8 BAR.;;;;;;;
;;- Raggio di funzionamento: compreso tra 4,6 e 10,7 m.;;;;;;;
;;- Raggio minimo agendo sulla vite riduttrice superiore: m 3,4;;;;;;;
;;- Altezza: 16,8 cm.;;;;;;;
;;- Superficie esposta: 2,9 cm. ;;;;;;;
C;1.03.54.a;A)   IRRIGATORE DINAMICO ;cad;€ 49,53;;;;;
;;;;;;;;;
C;1.03.55; Fornitura e posa in opera di  irrigatore da sottosuolo, delle migliori marche, con movimento a turbina lubrificata ad acqua modello a cerchio intero e settore variabile avente le seguenti caratteristiche:;;;;;;;
;;- Carter ed interno in ABS, molla in acciaio inox.;;;;;;;
;;- Attacco inferiore  .  ¾” F.;;;;;;;
;;- Guarnizione autopulente multifunzione per la pulizia del canotto e per evitare fuoriuscite di acqua.;;;;;;;
;;- Vite di regolazione che consente di ridurre la gittata del 25%.;;;;;;;
;;- Regolazione del settore dall’alto con un semplice cacciavite piatto con verifica rapida del settore impostato, la     regolazione potrà essere effettuata sia con irrigatore fermo che funzionante.;;;;;;;
;;- kit di boccagli in dotazione che include : boccagli ad angolo basso (angolo di traiettoria di 10°),boccagli standard(angolo di traiettoria di 25°)e boccagli “Gittata +”per una gittata da 9.0 m. a 15 m.;;;;;;;
;;- Statore a regolazione automatica che consente il cambio del boccaglio senza altra regolazione.;;;;;;;
;;- Altezza di sollevamento 12,7 cm.;;;;;;;
;;-  Dispositivo a settore variabile da 40° a 360° e a cerchio intero a rotazione continua.;;;;;;;
;;- Valvola di ritegno che mantiene in carico una colonna d’acqua di 2,1 m.;;;;;;;
;;- Portata: tra 4 e 31,8 litri/minuto.;;;;;;;
;;- Prevalenza: 2 – 4,5 BAR (secondo i modelli).;;;;;;;
;;- Raggio di funzionamento: compreso tra 10  e 16,8 m.;;;;;;;
;;- Raggio minimo agendo sulla vite riduttrice superiore: m 5,2 .;;;;;;;
;;- - Altezza: 18,5 cm.;;;;;;;
;;- Superficie esposta: 4,5cm.;;;;;;;
;;Reso in opera completo di presa a staffa raccordo antivandalo , giunto flessibile, indispensabile per il perfetto livellamento  degli irrigatori al suolo, compreso di picchettamento ed intercettazione della rete idrica e collaudo ;;;;;;;
C;1.03.55.a;A)   IRRIGATORE DINAMICO ;cad;€ 145,11;;;;;
;;;;;;;;;
C;1.03.56;Fornitura e posa in opera di  irrigatore da sottosuolo, delle migliori marche, con movimento a turbina lubrificata ad acqua modello a cerchio intero e settore variabile avente le seguenti caratteristiche:;;;;;;;
;;- Carter ed interno in ABS, molla in acciaio inox.;;;;;;;
;;- Attacco inferiore  .  ¾” F.;;;;;;;
;;- Guarnizione autopulente multifunzione per la pulizia del canotto e per evitare fuoriuscite di acqua.;;;;;;;
;;- Vite di regolazione che consente di ridurre la gittata del 25%.;;;;;;;
;;- Regolazione del settore dall’alto con un semplice cacciavite piatto con verifica rapida del settore impostato, la     regolazione potrà essere effettuata sia con irrigatore fermo che funzionante.;;;;;;;
;;- kit di boccagli in dotazione che include : boccagli ad angolo basso (angolo di traiettoria di 10°),boccagli standard(angolo di traiettoria di 25°)e boccagli “Gittata +”per una gittata da 9.0 m. a 15 m.;;;;;;;
;;- Statore a regolazione automatica che consente il cambio del boccaglio senza altra regolazione.;;;;;;;
;;- Altezza di sollevamento 12,7 cm.;;;;;;;
;;-  Dispositivo a settore variabile da 40° a 360° e a cerchio intero a rotazione continua.;;;;;;;
;;- Valvola di ritegno che mantiene in carico una colonna d’acqua di 2,1 m.;;;;;;;
;;- Portata: tra 4 e 31,8 litri/minuto.;;;;;;;
;;- Prevalenza: 2 – 4,5 BAR (secondo i modelli).;;;;;;;
;;- Raggio di funzionamento: compreso tra 10  e 16,8 m.;;;;;;;
;;- Raggio minimo agendo sulla vite riduttrice superiore: m 5,2 .;;;;;;;
;;- - Altezza: 18,5 cm.;;;;;;;
;;- Superficie esposta: 4,5cm.  ;;;;;;;
C;1.03.56.a;A)   IRRIGATORE DINAMICO ;cad;€ 81,87;;;;;
;;;;;;;;;
C;1.03.57;Fornitura e posa in opera di irrigatore con movimento a turbina lubrificata ad acqua del tipo a carter chiuso ed avente le seguenti caratteristiche:;;;;;;;
;;- Corpo in ABS.;;;;;;;
;;- Perno di rinforzo antiurto.;;;;;;;
;;- Memory Arc antivandalismo.;;;;;;;
;;- Molla in acciaio inox.;;;;;;;
;;- Regolazione indipendente destra-sinistra del settore.;;;;;;;
;;- Settore variabile e cerchio intero senza inversione.;;;;;;;
;;- Guarnizione autopulente per la pulizia del canotto e per evitare fuoriuscite di acqua e cadute di pressione durante il sollevamento ed il rientro della testina.;;;;;;;
;;- Coperchio con protezione in gomma.;;;;;;;
;;- Valvola antiruscellamento che trattiene fino a 3,1 m. colonna d’acqua.;;;;;;;
;;- Boccagli a tre fori per una migliore distribuzione dell’acqua a breve, medio e lungo raggio.;;;;;;;
;;- Kit in dotazione di 8 boccagli intercambiabili con codifica a colori, installabili frontalmente senza uso di attrezzi speciali.;;;;;;;
;;- Vite rompigetto per riduzioni fino al 25%.;;;;;;;
;;- Traiettoria del getto 25°.;;;;;;;
;;- Attacco inferiore 1' F.;;;;;;;
;;- Diametro esposto: 4,8 cm.;;;;;;;
;;- Portata: da 26 a 82 litri/minuto.;;;;;;;
;;- Prevalenza da 3,5 a 6,2 BAR.;;;;;;;
;;- Raggio di funzionamento da 15  a 21,5 mt.;;;;;;;
;;- Altezza di sollevamento 12,5 cm.;;;;;;;
;;- Altezza del corpo cm. 27,5.;;;;;;;
;; Reso in opera completo di raccorderia di collegamento alla linea (presa a staffa e  giunto snodato in PVC), compreso di picchettamento ed intercettazione  della rete idrica , regolazione dell’angolo di lavoro e collaudo. ;;;;;;;
C;1.03.57.a;A)   IRRIGATORE DINAMICO ;cad;€ 315,04;;;;;
;;;;;;;;;
C;1.03.58;Fornitura di irrigatore con movimento a turbina lubrificata ad acqua del tipo a carter chiuso ed avente le seguenti caratteristiche:;;;;;;;
;;- Corpo in ABS.;;;;;;;
;;- Perno di rinforzo antiurto.;;;;;;;
;;- Memory Arc antivandalismo.;;;;;;;
;;- Molla in acciaio inox.;;;;;;;
;;- Regolazione indipendente destra-sinistra del settore.;;;;;;;
;;- Settore variabile e cerchio intero senza inversione.;;;;;;;
;;- Guarnizione autopulente per la pulizia del canotto e per evitare fuoriuscite di acqua e cadute di pressione durante il sollevamento ed il rientro della testina.;;;;;;;
;;- Coperchio con protezione in gomma.;;;;;;;
;;- Valvola antiruscellamento che trattiene fino a 3,1 m. colonna d’acqua.;;;;;;;
;;- Boccagli a tre fori per una migliore distribuzione dell’acqua a breve, medio e lungo raggio.;;;;;;;
;;- Kit in dotazione di 8 boccagli intercambiabili con codifica a colori, installabili frontalmente senza uso di attrezzi speciali.;;;;;;;
;;- Vite rompigetto per riduzioni fino al 25%.;;;;;;;
;;- Traiettoria del getto 25°.;;;;;;;
;;- Attacco inferiore 1' F.;;;;;;;
;;- Diametro esposto: 4,8 cm.;;;;;;;
;;- Portata: da 26 a 82 litri/minuto.;;;;;;;
;;- Prevalenza da 3,5 a 6,2 BAR.;;;;;;;
;;- Raggio di funzionamento da 15  a 21,5 m.;;;;;;;
;;- Altezza di sollevamento 12,5 cm.;;;;;;;
;;- Altezza del corpo cm. 27,5. ;;;;;;;
C;1.03.58.a;A)   IRRIGATORE DINAMICO ;cad;€ 186,62;;;;;
;;;;;;;;;
;;IDRANTI A INNESTO RAPIDO;;;;;;;
C;1.03.59;Fornitura e posa in opera di idrante in plastica a baionetta  automatico per il prelievo  dell'acqua mediante  apposita  chiave di  sicurezza ad attacco rapido avente le seguenti caratteristiche:;;;;;;;
;;- Realizzato in plastica con tappo con scatto di chiusura .;;;;;;;
;;- Molla in acciaio inox;;;;;;;
;;- Pressione massima di esercizio 6 atm.;;;;;;;
;;Reso in opera completo di presa a staffa,pozzetto circolare compreso di scavo , giunto flessibile, compreso di picchettamento ed intercettazione della rete idrica e collaudo.;;;;;;;
;; ;;;;;;;
C;1.03.59.a;A) Idrante in plastica  att. ¾” M.;cad;€ 87,27;;;;;
;;;;;;;;;
C;1.03.60;Fornitura e posa in opera di idrante in plastica a baionetta  automatico per il prelievo  dell'acqua mediante  apposita  chiave di  sicurezza ad attacco rapido avente le seguenti caratteristiche:;;;;;;;
;;- Realizzato in plastica con tappo con scatto di chiusura .;;;;;;;
;;- Molla in acciaio inox;;;;;;;
;;- Pressione massima di esercizio 6 atm.    ;;;;;;;
C;1.03.60.a;A) Idrante in plastica  att. ¾” M.;cad;€ 28,52;;;;;
;;;;;;;;;
C;1.03.61;Fornitura chiave in plastica per prelievo acqua.;;;;;;;
C;1.03.61.a;A) Chiave per idranti in plastica ¾ M  - ;cad;€ 6,40;;;;;
;;;;;;;;;
;;POZZETTI PER ELETTROVALVOLE;;;;;;;
C;1.03.62;Fornitura e posa in opera di pozzetto ispezionabile per facilitare l’istallazione di prese manuali,valvole,contatori d’acqua,saracinesche di intercettazione ecc., in polipropilene , resistente ai carichi, completo di;;;;;;;
;;coperchio di chiusura a battuta antisporco in colore verde e chiusura con bullone in acciaio inox.;;;;;;;
;;Reso in opera compreso, lo scavo, la regolazione del piano di posa ,ed il livellamento con materiali provenienti dallo scavo. ;;;;;;;
C;1.03.62.a;a) Pozzetto rotondo ( base inferiore  diam. 32 -  h 25 - coperchio diam.  24;cad;€ 37,38;;;;;
C;1.03.62.b;b) Pozzetto rettangolare ( base inferiore  52 x 38 - h 31 - coperchio 40 x 26;cad;€ 76,97;;;;;
C;1.03.62.c;c) Pozzetto rettangolare ( base inferiore  64 x 50  -  h 30  - coperchio 50 x 36;cad;€ 131,73;;;;;
;;;;;;;;;
C;1.03.63;Fornitura di pozzetto ispezionabile per facilitare l’istallazione di prese manuali,valvole,contatori d’acqua, saracinesche di intercettazione ecc.,in polipropilene , resistente ai carichi, completo di coperchio di chiusura a battuta antisporco in colore verde e chiusura con bullone in acciaio inox.  ;;;;;;;
C;1.03.63.a;a) Pozzetto rotondo ( base inferiore  diam. 32 -  h 25 - coperchio diam.  24;cad;€ 23,40;;;;;
C;1.03.63.b;b) Pozzetto rettangolare ( base inferiore  52 x 38 - h 31 - coperchio 40 x 26;cad;€ 50,70;;;;;
C;1.03.63.c;c) Pozzetto rettangolare ( base inferiore  64 x 50  -  h 30  - coperchio 50 x 36;cad;€ 93,60;;;;;
;;;;;;;;;
;;CISTERNE;;;;;;;
C;1.03.64;"Fornitura e posa in opera di serbatoio di accumulo in polietilene lineare ad alta densità idoneo al contenimento di liquidi alimentari e specifico per l’interro. Reso in opera compreso di scavo,allettamento con sabbia, ancoraggio,rinterro e trasporto in discarica della terra di risulta; Compresa e compensata la realizzazione del passo d’uomo in muratura e botola in ferro 1 x 1,50 e quant ’altro necessario alla corretta messa in opera.";;;;;;;
C;1.03.64.a;a) CISTERNA DA INTERRO CAPACITA’ LT  3.000;cad;€ 3 798,83;;;;;
C;1.03.64.b;b) CISTERNA DA INTERRO CAPACITA’ LT  5.000;cad;€ 4 797,23;;;;;
C;1.03.64.c;c) CISTERNA DA INTERRO CAPACITA’ LT 10.000;cad;€ 9 028,61;;;;;
;;;;;;;;;
C;1.03.65;Fornitura di serbatoio di accumulo in polietilene lineare ad alta densità idoneo al contenimento di liquidi alimentari e specifico per l’interro.;;;;;;;
C;1.03.65.a;a) CISTERNA DA INTERRO CAPACITA’ LT  3.000;cad;€ 2 340,00;;;;;
C;1.03.65.b;b) CISTERNA DA INTERRO CAPACITA’ LT  5.000;cad;€ 3 102,45;;;;;
C;1.03.65.c;c) CISTERNA DA INTERRO CAPACITA’ LT 10.000;cad;€ 6 376,50;;;;;
;;;;;;;;;
C;1.03.66;Fornitura e posa in opera di kit completo di sonde di livello contro la marcia a secco escluso  cavo elettrico.  ;;;;;;;
;;Nei prezzi sono pure comprese e compensate tutte le spese per prove, verifiche,collaudi e tutto quanto necessita per dare il lavoro eseguito a perfetta regola d’ arte. ;;;;;;;
C;1.03.66.a;a) Sonde di livello per cisterne;cad;€ 217,14;;;;;
;;;;;;;;;
C;1.03.67;Fornitura di kit completo di sonde di livello contro la marcia a secco ;;;;;;;
C;1.03.67.a;a) Sonde di livello;cad;€ 169,03;;;;;
;;;;;;;;;
;;FILTRI PER IRRIGAZIONE;;;;;;;
C;1.03.68;Fornitura e posa in opera di elemento filtrante per irrigazione sia a pioggia che a goccia con corpo e coperchio in materiale plastico, con cartuccia filtrante in acciaio inox.;;;;;;;
;;Nei prezzi sono pure comprese e compensate tutte le spese per prove, verifiche, collaudi e tutto quanto necessita per dare il lavoro eseguito a perfetta regola d’ arte  ;;;;;;;
C;1.03.68.a;A) Filtro a cartuccia d= ¾” FF a T con spurgo – pressione Max 10 Bar;cad;€ 40,28;;;;;
C;1.03.68.b;B) Filtro a cartuccia d=  1” FF a T con spurgo – pressione Max 10 Bar;cad;€ 54,69;;;;;
C;1.03.68.c;C) Filtro a cartuccia d= 1.1/2” FF a T con spurgo – pressione Max 15 Bar;cad;€ 118,92;;;;;
C;1.03.68.d;D) Filtro a cartuccia d= 2” M M  a Y  con spurgo – pressione Max 8 Bar;cad;€ 248,23;;;;;
C;1.03.68.e;E) Filtro a cartuccia d= 3” M M  a Y  con spurgo – pressione Max 8 Bar;cad;€ 378,00;;;;;
;;;;;;;;;
C;1.03.69;Fornitura di elemento filtrante per irrigazione sia a pioggia che a goccia con corpo e coperchio in materiale plastico ,con cartuccia filtrante in acciaio inox.;;;;;;;
C;1.03.69.a;A) Filtro a cartuccia d= ¾” FF a T con spurgo – pressione Max 10 Bar;cad;€ 28,25;;;;;
C;1.03.69.b;B) Filtro a cartuccia d=  1” FF a T con spurgo – pressione Max 10 Bar;cad;€ 30,64;;;;;
C;1.03.69.c;C) Filtro a cartuccia d= 1.1/2” FF a T con spurgo – pressione Max 15 Bar;cad;€ 94,86;;;;;
C;1.03.69.d;D) Filtro a cartuccia d= 2” M M  a Y  con spurgo – pressione Max 8 Bar;cad;€ 224,17;;;;;
C;1.03.69.e;E) Filtro a cartuccia d= 3” M M  a Y  con spurgo – pressione Max 8 Bar;cad;€ 353,95;;;;;
;;;;;;;;;
;;MICROIRRIGAZIONE;;;;;;;
C;1.03.70;Fornitura e posa in opera  di elettrovalvola  a membrana  in Resina sintetica ,consigliata per impianti a goccia  antiurto avente le seguenti caratteristiche:;;;;;;;
;;- Solenoide  a bassa potenza  ed a bassa tensione (24 V).;;;;;;;
;;- Filtro sulla membrana e sul solenoide.;;;;;;;
;;- Solenoide monoblocco senza possibilità di uscita del pistoncino interno di apertura e posizione di spurgo.;;;;;;;
;;- Comando di apertura manuale direttamente sul solenoide senza fuoriuscita di acqua all'esterno.;;;;;;;
;;- Dispositivo di apertura e chiusura lenta contro il colpo d'ariete.;;;;;;;
;;- Portata da 0,76  a 57  lt/min.;;;;;;;
;;- Installazione in linea.;;;;;;;
;;- Pressione massima di esercizio 10 ATM.;;;;;;;
;;Resa in opera completa di TEE  di derivazione, valvola a sfera di parzializzazione in PVC con bocchettone a tre pezzi    con o-ring e raccordo a bocchettone a tre pezzi , filtro con riduttore di pressione, completa dei collegamenti elettrici necessari per il suo funzionamento.;;;;;;;
C;1.03.70.a;" A)   ELETTROVALVOLA  Diametro ¾"" – Att.F.F";cad;€ 156,73;;;;;
;;;;;;;;;
C;1.03.71;Fornitura di elettrovalvola  a membrana  in Resina sintetica ,consigliata per impianti a goccia  antiurto avente le seguenti caratteristiche:;;;;;;;
;;- Solenoide  a bassa potenza  ed a bassa tensione (24 V).;;;;;;;
;;- Filtro sulla membrana e sul solenoide.;;;;;;;
;;- Solenoide monoblocco senza possibilità di uscita del pistoncino interno di apertura e posizione di spurgo.;;;;;;;
;;- Comando di apertura manuale direttamente sul solenoide senza fuoriuscita di acqua all'esterno.;;;;;;;
;;- Dispositivo di apertura e chiusura lenta contro il colpo d'ariete.;;;;;;;
;;- Portata da 0,76  a 57  lt/min.;;;;;;;
;;- Installazione in linea.;;;;;;;
