;;;;
A;  2.02.33   ;Scavo stratigrafico manuale, a sezione aperta o obbligata, con l'uso di attrezzatura pesante(pala, piccone e simili) o leggera (cazzuola, sessola e simili) corredato da accurata documentazione (schede di US, matrix, schede di saggio Stratigrafico SAS , schede contesto funerari/tomba CF, schede di unità stratigrafiche murarie USM, rilievi in pianta e sezione, riprese fotografiche). Comprensivo dell'allontanamento del terreno di risulta a luogo nel perimetro del cantiere indicato dalla D.L.. Comprensivo di raccolta dei reperti. ;mc;€ 399,91
;;;;
A;  2.02.34   ;Scavo stratigrafico manuale, a sezione aperta o obbligata, di medio bassa difficoltà, eseguito su depositi stratificati di facile distinzione e separazione, mediante l'uso di attrezzatura leggera (cazzuola, sessola e simili) ed eventuale setacciatura del terreno di risulta, corredato da documentazione (giornale di scavo, schede di US, matrix, rilievi in pianta e sezione, riprese fotografiche) e delle operazioni di post scavo. Comprensivo dell'allontanamento del terreno di risulta a luogo nel perimetro del cantiere indicato dalla D.L.. Comprensivo di raccolta dei reperti ;mc;€ 631,09
;;;;
A;  2.02.35   ;Trasporto a rifiuto di materiale di risulta dagli scavi, effettuata con autocarri, con portata superiore a 50 q, compreso l'onere per trasporti fino a 10 km. Trasporto a rifiuto di materiale proveniente da lavori di movimento terra effettuata con autocarri, con portata superiore a 50 q, compreso lo spandimento del materiale ed esclusi gli eventuali oneri di discarica autorizzata. ;mc;€ 8,50
;;;;
A;  2.02.36   ;Trasporto a rifiuto di materiale di risulta dagli scavi, effettuata con autocarri, con portata superiore a 50 q, compreso l'onere per ogni 5 km in più oltre i primi 10. Trasporto a rifiuto di materiale proveniente da lavori di movimento terra effettuata con autocarri, con portata superiore a 50 q, compreso lo spandimento del materiale ed esclusi gli eventuali oneri di discarica autorizzata ;mc;€ 4,25
;;;;
A;  2.02.37   ;Trasporto a discarica autorizzata controllata di materiale di risulta dagli scavi, provenienti da movimenti terra eseguiti anche a mano o in zone disagiate, con autocarro di portata fino a 50 q, compresi carico, anche a mano, viaggio, scarico, spandimento del materiale ed esclusi gli eventuali oneri di discarica autorizzata ;mc;€ 32,27
;;;;
A;  2.02.38   ;Trasporto a discarica autorizzata controllata di materiale di risulta proveniente dagli scavi, da movimenti terra eseguiti a mano o in zone disagiate. Trasporto a discarica con motocarro di portata fino a 1 mc o mezzo di uguali caratteristiche, compresi carico, anche a mano, viaggio di andata e ritorno e scarico con esclusione degli oneri di discarica ;mc;€ 63,36
;;;;
A;  2.02.39   ;Sorveglianza archeologica a qualsiasi tipo di sbancamento meccanico eseguito in prossimità o superiormente a giacimenti archeologici, o dovunque ne sia presupponibile l'esistenza. Escluso lo sbancamento, da calcolarsi a parte, e compresa la documentazione fotografica e una relazione scritta e il posizionamento topografico ;mc;€ 3,41
;;;;
;;LAVORAZIONI POST-SCAVO;;
A;  2.02.40   ;Preparazione al reinterro dell'area di scavo, anche con resti architettonici di bassa altezza non destinati ad immediata fruizione, eseguito previa apposizione di tessuto geotessile, per le sole superfici prive di strutture o con strutture sottoposte a trattamento biocida, o di altro materiale traspirante, adeguatamente sagomato e ritagliato. Escluso il reinterro successivo ;mq;€ 7,56
;;;;
A;  2.02.41   ;Riparo tramite preparazione al reinterro dell'area di scavo, con resti architettonici di bassa altezza non destinati ad immedita fruizione, eseguito con l'apposizione uno strato di materiale drenante, in ghiaia o sabbia o ghiaietto in relazione alla natura del terreno circostante e secondo le indicazioni della D.L, chiuso al di sopra ed al di sotto da una rete di plastica a maglia sottile ed opportunamente sagomato, anche con l'aiuto di picchetti, ad avvolgere le irregolarità del terreno e lo sviluppo verticale delle strutture, di potenza minima di cm 10 e massima di cm 20. Escluso il reinterro successivo ;mq;€ 63,00
;;;;
A;  2.02.42   ;Riparo tramite preparazione al reinterro dell'area di scavo, con resti architettonici di bassa altezza non destinati ad immediata fruizione, eseguito con l'apposizione uno strato di materiale drenante, in argilla espansa, chiuso al di sopra ed al di sotto da una rete di plastica a maglia sottile ed opportunamente sagomato, anche con l'aiuto di picchetti, ad avvolgere le irregolarità del terreno e lo sviluppo verticale delle strutture, di potenza minima di cm 10 e massima di cm 20. Escluso il reinterro successivo ;mq;€ 75,83
;;;;
A;  2.02.43   ;Reinterro manuale con terreno di riporto di trincee di scavo di qualsiasi sezione e forma, comprensivo di scarriolatura e spianamento del terreno ;mc;€ 65,45
;;;;
A;  2.02.44   ;Reinterro manuale con sabbia di trincee di scavo di qualsiasi sezione e forma, comprensivo di scarriolatura, spianamento del terreno e l'onere della fornitura della sabbia ;mc;€ 99,61
;;;;
A;  2.02.45   ;Reinterro manuale con ghiaia di trincee di scavo di qualsiasi sezione e forma, comprensivo di scarriolatura, spianamento del terreno e della fornitura della ghiaia ;mc;€ 95,29
;;;;
A;  2.02.46   ;"Operazioni post scavo quali: lavaggio, siglatura e prima fase di ricomposizione dei materiali archeologici; riordino ed informatizzazione della documentazione prodotta , redazione di piantine in scala 1:20 oppure in scala 1:50, redazione di relazione finale di scavo, redazione di elenchi informatizzati dei materiali archeologici diagnostici, redazione di relazione finale di scavo, sistemazione definitiva dei reperti ";a corpo;€ 666,41
;;;;
A;  2.02.47   ;"Operazioni di post scavo, quali controllo, riordino e informatizzazione di giornale di scavo, schede di U.S., matrix, documentazione fotografica; redazione delle piante di fase e generali, in scala 1:20 oppure 1:50; redazione di relazione finale di scavo; sistemazione definitiva dei reperti ";mc;€ 942,58
;;;;
A;  2.02.48   ;Pronto intervento di conservazione in corso di scavo di apparati parietali e pavimentali o comunque di strutture antiche di pregio, attuato mediante verifica ed eventuale essicazione controllata del terreno immediatamente adiacente ai manufatti, rimozione del terreno con piccola strumentazione da scavo e con bisturi, pennelli, eventuale velatura o consolidamento in relazione alla conservazione dei manufatti, trattamento biocida. Comprensivo di documentazione archeologica (giornale di scavo, rilievi grafici, riprese fotografiche), nonché di documentazione di restauro (relazione, fotografie, eventuale mappatura). ;mq;€ 405,58
;;;;
A;  2.02.49   ;Pronto intervento di conservazione in corso di scavo di protezione ed asportazione controllata di reperti mobili non prelevabili con normali tecniche archeologiche attuato mediante verifica ed eventuale essicazione controllata del terreno immediatamente contiguo ai manufatti, rimozione del terreno con piccola strumentazione da scavo e con bisturi e pennelli, eseguita da restauratore applicando finché possibile il metodo stratigrafico, velatura o consolidamento in relazione alle condizioni conservative dei manufatti, asportazione dei manufatti previa doppia numerazione, sia di scavo sia di laboratorio di restauro, collocazione in idonei contenitori e trasferimento a laboratorio. Comprensivo di documentazione archeologica (giornale di scavo, rilievi grafici, riprese fotografiche), nonché di documentazione di restauro (relazione, fotografie, eventuale mappatura) ;mq;€ 806,86
;;;;
A;  2.02.50   ;Scavo in laboratorio di pani di terra preventivamente prelevati dal terreno, con la tecnica della rimozione progressiva della terra da restauratore con strumenti tipici della pulitura (bisturi, trapani, microscalpelli e simili) e mediante nebulizzazioni, preconsolidamenti progressivi e quant’altro necessario (per evitare il deterioramento dei reperti che mano a mano affiorano), comprensiva di tutti i metodi di individuazione di beni e particolari non possibili sul campo (compreso uso di metaldetector e apparecchiature a raggi-x o risonanza, presso laboratorio attrezzato), di redazione della mappatura del manufatto, di rilievo grafico e fotografico e di ogni altra documentazione mirata ad individuare i beni e a chiarire la morfologia degli oggetti o dei fossili e di relazione finale, relativa anche alla descrizione dei materiali e delle sostanze utilizzati durante le varie fasi. (escluse radiografie o risonanze, da conteggiare a parte al lordo del costo dell’operatore tecnico specializzato) ;mq;€ 1 090,11
;;;;
A;  2.02.51   ;Esecuzione di calchi in situ a scopo documentario di impronte di oggetti, strutture e tracce antropiche nel terreno in negativo, particolarmente significative. Non applicabile a manufatti. Essa consiste nell’applicazione, su superficie precedentemente pulita, di una pellicola separante (tipo Domopack), per evitarne l’inquinamento, e nella messa in opera di uno strato di materiale da impronta, variabile in relazione alle condizioni ambientali, che viene opportunamente pressato e quindi asportato in fogli. Comprensiva di documentazione grafica e fotografica archeologica e di restauro ;mq;€ 1 225,22
;;;;
A;  2.02.52   ;"Setacciatura e/o flottazione di terreno proveniente da scavo archeologico per il recupero di reperti di piccole dimensioni (in particolare microfauna, microflora ecc.). Lavoro da eseguirsi manualmente con una prima passata mediante uno sbraccio di pala, attraverso vaglio (cm 0,50x0,50) montato su telaio ed una seconda passata a mano con setaccio a maglia fine, compreso l'onere per l'accatastamento del terreno da vagliare; la realizzazione del vaglio e i materiali necessari verranno contabilizzati a parte ";mc;€ 176,66
A;  2.02.53   ;"Stuccature reintegrative dell’apparecchio murario e di sigillatura dei giunti: da eseguirsi con malte idonee per proprietà meccanico/chimiche, per colorazione e granulometria, applicate nei conglomerati del nucleo murario e nelle cortine, in parete (sigillature o rinzaffo ‘discreto’), per coadiuvare o surrogare, nei buchi, nelle lacune e nelle fessure, la malta originaria del conglomerato o dell’allettamento. Da eseguirsi con livello di finitura in sottosquadro e secondo le disposizioni impartite dalla D.L. Da eseguirsi obbedendo al criterio del minimo intervento necessario, con divieto di sovra immissioni invasive di malta di restauro, alteranti l’autentica morfologia del manufatto nei suoi dettagli. Microstuccature con malte idonee nelle fessure e fratture, anche dei singoli elementi costitutivi, ove necessario. Inclusi: gli oneri relativi ai saggi, da sottoporre alla D.L. per la composizione della malta, (con calce idraulica naturale desalinizzata e/o calce aerea e opportuni inerti); la lavorazione superficiale della stessa (spugnatura) e la pulitura perfetta di eventuali residui dalle superfici circostanti. Incluso: l’allettamento di elementi smossi e/o distaccati dall’apparecchio murario, tipo caementa o elementi di cortina; incluso eventuale ricerca degli attacchi e delle autentiche connessioni di elementi o piccoli brani del corpo murario, e ricomposizione degli stessi nell’esatta posizione di pertinenza, concordemente con la D.L. Da valutare al mq sulla superficie di effettiva diffusione del fenomeno. Sul totale delle superfici, si prevede che la presenza del fenomeno sia diffusa, con differenti forme di gravità, nella misura del 95% (con distinzione per le zone maggiormente compromesse dalla gravità del fenomeno) ";mq;€ 1 916,03
;;;;
A;  2.02.54   ;"Finitura della sommità delle murature ovvero CUPPING: stuccature sulle creste murarie, finalizzate sia alla sigillatura dei colli murari, sia alla loro protezione con uno strato di sacrificio in malta, la cui misura media di spessore sarà indicata dalla DL, e che sarà sistemato secondo l’andamento del muro antico, con formazione di scivoli per lo scorrimento delle acque piovane. Incluso: lavaggio e imbibizione delle superfici da trattare; stilature delle pendenze e verifica della efficienza delle stesse; saggi da sottoporre alla D.L. per la composizione della malta; lavorazione superficiale della stessa (spugnatura) e pulitura perfetta di eventuali residui dalle superfici circostanti. Incluso: l’allettamento di elementi smossi e/o distaccati dalla sommità, tipo caementa o elementi di cortina. Da valutare al mq sui mq di effettiva necessità di applicazione, equivalenti alla quantità di creste murarie. Sul totale delle superfici, si prevede che l’estensione di creste murarie possa indicarsi nella misura del 15% ";mq;€ 1 721,03
;;;;
A;;OPERE DI CONSOLIDAMENTO;;
A;  2.02.55   ;"Preconsolidamento e/o consolidamento mediante impregnazione con prodotti consolidanti specificamente idonei (tipo silicato d’etile, ect.) su materiali costitutivi che presentino fenomeni di polverizzazione, disgregazione ect.; e/o trattamento chimico, qualora ritenuto più opportuno, delle superfici con sostanze impregnanti di tipo protettivo mirate alla impermeabilizzazione delle superfici. Inclusi gli oneri relativi alla esecuzione di test, preparazione della superficie da trattare, alla preparazione del prodotto e alla successiva rimozione degli eccessi dello stesso. Da valutare al mq sulla superficie di effettiva diffusione del fenomeno e necessità di applicazione. Sul totale delle superfici, si prevede che la presenza del fenomeno sia diffusa, nella misura del 2% ";mq;€ 1 808,67
;;;;
A;  2.02.56   ;Consolidamento dei giunti di malta decoesi mediante esecuzione di microiniezioni di boiacche di leganti idraulici inorganici naturali (maltine da restauro di calce idraulica) ed inerti, con aggiunta di resine acriliche in emulsione. Su un mq interessato dal fenomeno entro il 30% ;mq;€ 160,40
;;;;
A;  2.02.57   ;"Operazioni di consolidamento, mediante iniezioni in profondità di malta fluida idraulica pozzolanica, all’interno di strutture murarie e nuclei murari gravemente lesionati, per distacchi e fenditure di dimensioni notevoli. Le iniezioni, effettuate in profondità lungo le direttrici delle lesioni, condurranno malta fluida idraulica (ad es. malta composta di pozzolana ventilata,calce e polvere di pietra macinate) e/o additivi e/o adesivi riempitivi idonei, nelle composizioni e proporzioni approvate dalla D.L, e saranno eseguite a mezzo di gruppo miscelatore, pompa, tubazioni di mandata, apparecchi di controllo ed accessori, compreso ogni altro onere e magistero principale ed accessorio. Incluse le seguenti opere, oneri, noli e magistero: pulitura e spolveratura interna ed esterna delle lesioni con getti d'acqua alternati a getti d'aria compressa fino alla completa pulizia; sigillatura esterna nei modi prescritti dalla D.L. delle lesioni e distacchi circostanti; eventuali, se necessarie";mq;€ 2 202,16
;;;;
A;  2.02.58   ;"Ristabilimento della coesione mediante impregnazione: applicazione a pennello del prodotto consolidante fino a rifiuto, a seguito o durante le fasi della pulitura; inclusi gli oneri relativi alla rimozione degli eccessi di prodotto consolidante, alla preparazione del prodotto, alla verifica dei risultati: nei casi di decoesione: con silicato di etile: per una diffusione del fenomeno entro il 30% in un mq, da valutare al mq, su tufo, arenarie, calcari teneri e laterizi ";mq;€ 86,25
;;;;
A;  2.02.59   ;Consolidamento dello strato corticale di nucleo in opus caementicium, per il ristabilimento della coesione mediante impregnazione per mezzo di pennelli o spruzzatori (per superfici pulverulente) con idrossido di calcio. Fornitura e posa in opera ;mq;€ 22,63
;;;;
A;  2.02.60   ;Consolidamento della superficie di intonaco antico decoeso per mezzo di consolidanti idonei (resine acriliche, silicati, ecc.), eseguito secondo le indicazioni dell'Istituto e da restauratori di fiducia dell'Amministrazione. Sono incluse le stuccature delle piccole lesioni ed il risarcimento di piccole lacune. Sono compresi gli oneri per la mappatura, a scala adeguata, degli interventi e dello stato precedente, su disegni forniti dalla D.L. ;mq;€ 103,10
;;;;
A;  2.02.61   ;Operazioni di stuccatura, reintegrative a scopo di consolidamento e/o sostegno, di fessure e mancanze profonde, con strato di profondità e idoneo materiale di riempimento, e strato di finitura, da eseguirsi con malta idraulica pozzolanica, o premiscelata a basso peso specifico per volte, etc., idonea per proprietà meccanico/chimiche, per colorazione e granulometria, applicata in sottosquadro e secondo le disposizioni impartite dalla D.L.. Inclusi: gli oneri relativi ai saggi, da sottoporre alla D.L. per la composizione della malta, la lavorazione superficiale della stessa (spugnatura) e la pulitura accurata di eventuali residui dalle superfici circostanti. Da valutare al mq o al dmq, in base alla effettiva diffusione del fenomeno ed alla specifica necessità di applicazione, a misura delle superfici direttamente interessate dalla applicazione ;mq;€ 1 894,07
;;;;
A;  2.02.62   ;Stuccatura delle lacune nei giunti di malta sui paramenti murari, con malta additivata con resina acrilica in emulsione, compreso l’onere per l’individuazione del formulato idoneo per la compatibilità con il supporto e la spugnatura finale delle stesse, secondo le indicazioni della D.L. ;mq;€ 88,54
;;;;
A;  2.02.63   ;Fissaggio preliminare e provvisorio degli intonaci dipinti e/o decorati interessati da fenomenidi distacco. Le parti sensibilmente distaccate dal supporto murario retrostante saranno fatte riaderire mediante riadattamenti a pressione, con puntellatura provvisoria, e successive iniezioni di adesivi riempitivi adeguati e/o leggere colate di malta fine di calce idraulica pozzolanica dalla parte superiore od iniettate. Inclusi gli oneri relativi alla puntellatura ed alla preparazione del prodotto, alla stuccatura delle crepe anche di piccola entità, velinatura di parti in pericolo di caduta, successiva rimozione della velinatura ed eliminazione dell’eccesso di prodotto dalle superfici. Incluse stuccature di primo intervento di contenimento ai bordi ;mq;€ 1 103,48
;;;;
A;  2.02.64   ;Malta di cocciopesto modellata a “schiena d’asino” per realizzazione bauletto di malta a protezione delle creste murarie: composizione legante/inerte 1/3, (legante 50% calce idraulica e calce grassa) con inerti ricavati dalla triturazione di laterizi, per uno spessore di malta di 10 cm ;mq;€ 43,80
;;;;
A;  2.02.65   ;Esecuzione di 'sguscio' di malta nei bordi delle aree in opus caementicium a contatto con le superfici con paramento murario, per la protezione dall'infiltrazione delle acque meteoriche: per uno strato di profondità con malta eminentemente idraulica e uno strato di superficie con malta di grassello e calce idraulica a granulometria inferiore, compreso il trattamento di spugnatura per la presentazione estetica. Fornitura e posa in opera ;mq;€ 36,39
;;;;
A;  2.02.66   ;"Microstuccatura con malta nei casi di esfoliazione, micro fratturazione, microfessurazione, scagliatura, pitting, per impedire o rallentare l'accesso dell'acqua piovana e/o dell'umidità atmosferica all'interno della pietra degradata; operazione eseguibile su tutti i tipi di pietra situati sia in ambienti esterni sia in ambienti interni, inclusi gli oneri relativi ai saggi per la composizione di malte idonee per colorazione e granulometria, alla lavorazione superficiale della stessa e alla pulitura di eventuali residui dalle superfici circostanti: a) diffuse su un m2 interessato dal fenomeno entro il 70% ";mq;€ 266,83
;;;;
A;  2.02.67   ;Integrazione lacune di paramento. Restauro di muratura antica di qualsiasi genere per integrazione di cavità provocate da agenti atmosferici eseguito previa spazzolatura e raschiatura un primo strato di malta fino al vivo del nucleo interno, pulizia e lavaggio della superficie, piccoli tagli per appresature, ed eventuale consolidamento del nucleo interno con elementi lapidei e/o laterizi e malta di calce idraulica della stessa composizione delle esistenti o similare (a scelta della D.L.), ripristino del paramento esterno legato con malta di calce idraulica della stessa composizione delle esistenti o similare, arretrato rispetto all'originale di cm 0,5, compreso la stilatura delle connessure, previa spazzolatura, per una profondità di cm 0,5 ;mq;€ 181,48
;;;;
A;  2.02.68   ;Ristabilimento dell'adesione tra supporto murario ed intonaco mediante iniezioni di adesivi riempitivi, inclusi gli oneri relativi alla preparazione del prodotto, alla stuccatura delle crepe anche di piccola entità e successiva eliminazione dell'eccesso di prodotto dalle superfici ed esclusi gli oneri relativi alla velinatura di parti in pericolo di caduta e puntellatura per distacchi di dimensioni limitate, diffusi sulla superficie entro il 30%, da valutare al mq, con:malta idraulica e resine acriliche. Fornitura e posa in opera ;mq;€ 230,99
;;;;
A;;ELABORAZIONE DISEGNI;;
A;  2.02.69   ;Lucidatura rilievi di scavo e delle planimetrie e sezioni generali e per fasi in scala 1:20, 1:50, 1:100 su fogli di poliestere, a china ;mq;€ 451,37
;;;;
;;;;
A;  2.02.70   ;Trasferimento di disegni di campo a matita o simili, quali documentazioni di scavo, planimetrie, sezioni e simili, nonché di mappature di restauro, eseguiti a qualsiasi scala dalla 1:1. alla 1:100, su supporto informatico vettoriale, in file dwg o simili. Comprensivo di una copia a stampa o a plotter. Da computarsi a misura sulla base dei disegni di partenza, indipendentemente dalla scala finale di restituzione vettorializzata ;mq;€ 572,47
;;;;
;;;;
;;OPERE A VERDE IN AREA ARCHEOLOGICA;;
A;  2.02.71   ;Pulizia e diserbo in area archeologica da specie erbacee infestanti, in presenza di ruderi,reperti marmorei, ambiti murari decorati e/o superfici di calpestio pavimentate, da eseguirsi,con cautela, manualmente o con piccoli attrezzi (zappette. raschietti, piccozze), incluso raccolta, carico, trasporto, conferimento dei residui vegetali, escluso l'onere di smaltimento. Per altezze fino a 2,50 mt ;mq;€ 8,07
;;;;
A;  2.02.72   ;Pulizia e diserbo in area archeologica da specie arbustive infestanti, in presenza di ruderi,reperti marmorei, ambiti murari decorati e/o superfici di calpestio pavimentate, da eseguirsi,con cautela, manualmente o con piccoli attrezzi (zappette. raschietti, piccozze),comprensivo di un primo taglio di rovi e arbusti, di eliminazione di radici incuneate, di raschiatura per l'asportazione di piccole radici, incluso raccolta, carico, trasporto,conferimento dei residui vegetali, escluso l'onere di smaltimento. Per altezze fino a 2,50 mt. ;mq;€ 23,43
A;  2.02.73   ;Diserbo periodico in area archeologica, eseguito mediante macchina falciatrice o decespugliatore di specie perlopiù erbacee, relativa pulizia dell’area, con accumulo,raccolta, trasporto, conferimento dei residui vegetali, escluso l’onere di rimozione delle radici e di smaltimento, da eseguirsi con estrema cautela in prossimità di ruderi e reperti archeologici. In aree a bassa incidenza di reperti e strutture archeologiche di difficile accesso ai mezzi meccanici (fitta copertura di vegetazione, scarpate e pendii). ;mq;€ 0,60
;;;;
A;  2.02.74   ;Diserbo periodico in area archeologica, eseguito mediante macchina falciatrice o decespugliatore di specie perlopiù erbacee, relativa pulizia dell’area, con accumulo,raccolta, trasporto, conferimento dei residui vegetali, escluso l’onere di rimozione delle radici e di smaltimento, da eseguirsi con estrema cautela in prossimità di ruderi e reperti archeologici. In aree a forte incidenza di reperti e strutture archeologiche, preliminare al diserbo chimico ;mq;€ 1,10
;;;;
A;  2.02.75   ;"Diserbo meccanico con trattore munito di trincia senza raccolta del materiale di risulta, da eseguirsi in area archeologica, non adiacente a ruderi e materiale archeologico affiorante;anche in presenza di alberi o arbusti ed altri ostacoli comprensivo di intervento di rifinitura,ove occorrente, con decespugliatore, di cordoli, di recinzioni, di manufatti e del piede delle piante ";mq;€ 0,38
;;;;
A;  2.02.76   ;"Diserbo meccanico con trattore munito di trincia e raccolta immediata del materiale di risulta, da eseguirsi in area archeologica, non adiacente a ruderi e materiale archeologico affiorante, anche in presenza di alberi o arbusti ed altri ostacoli; intervento comprensivo di rifinitura, ove occorrente, con decespugliatore, di cordoli, di recinzioni, di manufatti e del piede delle piante, nonché di trasporto, conferimento dei residui vegetali, escluso l'onere di smaltimento ";mq;€ 0,75
;;;;
A;  2.02.77   ;"Diserbo meccanico, per creazione di fascia antincendio (6-8 m circa), con trattore munito di trincia e raccolta immediata del materiale di risulta, da eseguirsi in area archeologica,non adiacente a ruderi e materiale archeologico affiorante, anche in presenza di alberi o arbusti ed altri ostacoli; intervento comprensivo di rifinitura, ove occorrente, con decespugliatore, di cordoli, di recinzioni, di manufatti e del piede delle piante; successiva lavorazione meccanica del terreno, fino a 15 cm, completamento manuale nelle parti non raggiungibili dalle macchine, nonché trasporto, conferimento dei residui vegetali, escluso onere di smaltimento ";mq;€ 1,38
;;;;
A;  2.02.78   ;"Diserbo chimico totale di vegetazione erbacea in area archeologica, su superfici o strutture murarie non particolarmente degradate, prive di intonaci, rivestimenti o altri apparati decorativi, da effettuarsi, previa recinzione e controllo dell’area di cantiere, da personale qualificato, munito di patentino per la distribuzione di diserbanti chimici e sotto diretta sorveglianza della D.L.. Intervento eseguito mediante applicazione di diserbante sistemico a traslocazione foliare, tipo p.a. Glyphosate, ad azione nulla su qualsiasi vita animale, con pompa a basso volume e lancia a getto regolabile e a media micronizzazione, per evitare dispersione nell’ambiente; successivo asporto della vegetazione trattata, effettuato con particolare cautela. Su superfici e strutture ad altezza inferiore a 2,50 m. ";mq;€ 9,89
;;;;
A;  2.02.79   ;"Diserbo chimico totale di vegetazione erbacea in area archeologica, su superfici o strutture murarie non particolarmente degradate, prive di intonaci, rivestimenti o altri apparati decorativi, da effettuarsi, previa recinzione e controllo dell’area di cantiere, da personale qualificato, munito di patentino per la distribuzione di diserbanti chimici e sotto diretta sorveglianza della D.L.. Intervento eseguito mediante applicazione di diserbante sistemico a traslocazione foliare, tipo p.a. Glyphosate, ad azione nulla su qualsiasi vita animale, con pompa a basso volume e lancia a getto regolabile e a media micronizzazione, per evitare dispersione nell’ambiente; successivo asporto della vegetazione trattata, effettuato con particolare cautela. Su superfici e strutture ad altezz superiore a 2,50 m e ausilio di macchine telescopiche o di castelletto anti ribaltante ";mq;€ 21,40
;;;;
;;;;
A;  2.02.80   ;"Diserbo chimico totale di specie persistenti e legnose (arbustive ed arboree) in area archeologica, su superfici e/o strutture murarie prive di intonaci, rivestimenti o altri apparati decorativi, con degradazione biologica della specie infestante e senza azioni di estirpazione meccanica; effettuato, previa recinzione e controllo dell’area di cantiere, da personale qualificato munito di patentino per la distribuzione di diserbanti chimici e sotto diretta sorveglianza della D.L.. Intervento da eseguirsi mediante applicazione di diserbante sistemico a traslocazione foliare, tipo p.a. Glyphosate, ad azione nulla su qualsiasi vita animale, con pompa a basso volume e lancia a getto regolabile e a media micronizzazione,per evitare dispersione nell’ambiente, rimozione di residui di terriccio con spazzole di saggina e scopinetti per rallentare la probabilità di reinfestazione. Su superfici e strutture ad altezza inferiore a 2,50 m. ";mq;€ 13,07
;;;;
A;  2.02.81   ;"Diserbo chimico totale di specie persistenti e legnose (arbustive ed arboree) in area archeologica, su superfici e/o strutture murarie prive di intonaci, rivestimenti o altri apparati decorativi, con degradazione biologica della specie infestante e senza azioni di estirpazione meccanica; effettuato, previa recinzione e controllo dell’area di cantiere, da personale qualificato munito di patentino per la distribuzione di diserbanti chimici e sotto diretta sorveglianza della D.L.. Intervento da eseguirsi mediante applicazione di diserbante sistemico a traslocazione foliare, tipo p.a. Glyphosate, ad azione nulla su qualsiasi vita animale, con pompa a basso volume e lancia a getto regolabile e a media micronizzazione,per evitare dispersione nell’ambiente, rimozione di residui di terriccio con spazzole di saggina e scopinetti per rallentare la probabilità di reinfestazione. Su superfici ad altezza superiore a 2,50 m con ausilio di macchine telescopiche o di castelletto anti ribaltante ";mq;€ 30,07
;;;;
A;  2.02.82   ;Trattamento di diserbo totale di sentieri, viali, percorsi, nonché di bacini vuoti di vasche fontane, euripi, ecc., in area archeologica, da effettuarsi, con personale qualificato, munito di patentino per la distribuzione di diserbanti chimici e sotto diretta sorveglianza della D.L.,mediante aspersione meccanica e manuale di diserbanti in forma granulare, a largo spettrodi azione (contro mono-dicotiledoni, azione antirgeminello), tipo p.a Oxadiazon, ad azione nulla su qualsiasi vita animale. ;mq;€ 4,40
;;;;
A;  2.02.83   ;"Esecuzione di spietramento in area archeologica di viali e zone di percorso, nonché fasce perimetrali di ruderi, con asporto di sassi, ciottoli, nonché radici ed erbe infestanti, eseguita manualmente, incluso la cernita per l'eventuale recupero di frammenti di materiale archeologico da riporre in apposite cassette (da computarsi a parte); intervento comprensivo di raccolta, carico, trasporto e conferimento del materiale di risulta escluso l'onere di smaltimento. Per superfici non inferiori a 1000 mq. ";mq;€ 8,35
;;;;
A;  2.02.84   ;Pulizia e diserbo in area archeologica da specie erbacee infestanti, in presenza di ruderi,reperti marmorei, ambiti murari decorati e/o superfici di calpestio pavimentate, da eseguirsi,con cautela, manualmente o con piccoli attrezzi (zappette. raschietti, piccozze), incluso raccolta, carico, trasporto, conferimento dei residui vegetali, escluso l'onere di smaltimento. Per altezze fino a 2,50 mt. ;mq;€ 7,76
;;;;
A;  2.02.85   ;Pulizia e diserbo in area archeologica da specie erbacee infestanti, in presenza di ruderi,reperti marmorei, ambiti murari decorati e/o superfici di calpestio pavimentate, da eseguirsi,con cautela, manualmente o con piccoli attrezzi (zappette. raschietti, piccozze), incluso raccolta, carico, trasporto, conferimento dei residui vegetali, escluso l'onere di smaltimento. Per altezze da 250 mt. a 5.00 mt, con ausilio di scale e trabattelli ;mq;€ 19,42
;;;;
A;  2.02.86   ;Pulizia e diserbo in area archeologica da specie arbustive infestanti, in presenza di ruderi,reperti marmorei, ambiti murari decorati e/o superfici di calpestio pavimentate, da eseguirsi,con cautela, manualmente o con piccoli attrezzi (zappette. raschietti, piccozze),comprensivo di un primo taglio di rovi e arbusti, di eliminazione di radici incuneate, di raschiatura per l'asportazione di piccole radici, incluso raccolta, carico, trasporto,conferimento dei residui vegetali, escluso l'onere di smaltimento. Per altezze fino a 2,50 mt. ;mq;€ 23,32
;;;;
A;  2.02.87   ;Pulizia e diserbo in area archeologica da specie arbustive infestanti, in presenza di ruderi,reperti marmorei, ambiti murari decorati e/o superfici di calpestio pavimentate, da eseguirsi,con cautela, manualmente o con piccoli attrezzi (zappette. raschietti, piccozze),comprensivo di un primo taglio di rovi e arbusti, di eliminazione di radici incuneate, di raschiatura per l'asportazione di piccole radici, incluso raccolta, carico, trasporto,conferimento dei residui vegetali, escluso l'onere di smaltimento. Per altezze da 2,50 mt a 5.00 m, con ausilio di scale e trabattelli;mq;€ 38,83
;;;;
